[1788894931544] === ENGINE STARTUP ===
[1788894931544] Attempting WebSocket connection...
[1788894931544] WebSocket connection spawned successfully.
[1788894931544] Initializing Terminal UI...
[1788894931544] Background Reconciliation Task started. Awaiting stream...
[1788894939147] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939171] Msg #3: Depth received | Bids: 20, Asks: 20, Timestamp ID: 1788894938686
[1788894939172] Reconciler book exists: false
[1788894939172] ui_tx.send status: true, receiver count: 1
[1788894939197] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939247] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939296] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939347] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939397] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939447] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939497] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939547] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939597] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939647] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939697] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939747] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939797] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939847] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939897] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939947] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894939997] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940047] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940097] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940147] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940197] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940247] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940297] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940347] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940397] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940447] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940497] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940547] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940597] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940647] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940697] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940747] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940798] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940847] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940897] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940946] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894940997] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941047] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941097] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941145] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941197] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941247] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941297] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941347] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941397] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941447] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941497] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941547] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941596] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941647] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941697] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941746] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941797] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941847] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941897] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941947] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894941997] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942047] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942097] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942147] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942197] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942247] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942297] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942347] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942397] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942447] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942497] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942547] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942597] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942647] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942697] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942746] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942797] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942847] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942897] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942947] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894942997] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943047] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943097] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
[1788894943147] TUI Render Frame -> Synced: false, Seq ID: 0, Bids: 0, Asks: 0
